idProducto,idCliente,idEmpleado,tipo,Monto,fecha,metodoPago
7036,2159,20,Venta,0,15/05/17,Efectivo
6225,1276,15,Venta,0,15/05/17,Tarjeta
6468,3820,18,Venta,0,16/05/17,Tarjeta
8111,4556,17,Venta,0,16/05/17,Efectivo
8377,1816,19,Venta,0,17/05/17,Tarjeta
6991,3093,20,Venta,0,17/05/17,Efectivo
7730,2888,18,Venta,0,17/05/17,Efectivo
6231,1078,15,Venta,0,18/05/17,Tarjeta
6669,4630,18,Venta,0,18/05/17,Efectivo
6185,2606,19,Venta,0,18/05/17,Tarjeta
6082,4760,21,Venta,0,19/05/17,Efectivo
7578,3007,20,Venta,0,20/05/17,Tarjeta
7190,1247,16,Venta,0,20/05/17,Efectivo
7034,1521,15,Venta,0,20/05/17,Tarjeta
8407,2948,16,Venta,0,20/05/17,Tarjeta
7209,908,18,Venta,0,21/05/17,Tarjeta
6610,2662,20,Venta,0,21/05/17,Tarjeta
8507,2414,21,Venta,0,21/05/17,Efectivo
6378,3706,16,Venta,0,21/05/17,Tarjeta
6920,4256,15,Venta,0,21/05/17,Tarjeta
6689,2220,20,Venta,0,22/05/17,Tarjeta
7457,4203,21,Venta,0,22/05/17,Efectivo
6158,959,18,Venta,0,22/05/17,Tarjeta
7632,2388,16,Venta,0,22/05/17,Tarjeta
7178,3306,19,Venta,0,22/05/17,Tarjeta
6799,482,16,Venta,0,23/05/17,Efectivo
8513,4739,18,Venta,0,23/05/17,Tarjeta
8309,229,19,Venta,0,23/05/17,Efectivo
7880,779,19,Venta,0,23/05/17,Tarjeta
7389,4261,15,Venta,0,23/05/17,Tarjeta
6740,451,19,Venta,0,23/05/17,Efectivo
8244,1177,19,Venta,0,24/05/17,Efectivo
8635,2117,17,Venta,0,24/05/17,Tarjeta
7915,1425,17,Venta,0,24/05/17,Efectivo
7527,877,19,Venta,0,24/05/17,Tarjeta
8753,3989,18,Venta,0,24/05/17,Efectivo
7081,2047,16,Venta,0,24/05/17,Efectivo
7648,647,20,Venta,0,25/05/17,Efectivo
7169,2941,16,Venta,0,25/05/17,Efectivo
6057,3290,15,Venta,0,26/05/17,Efectivo
8614,1303,19,Venta,0,26/05/17,Tarjeta
6736,3821,21,Venta,0,26/05/17,Efectivo
8321,28,21,Venta,0,26/05/17,Efectivo
8167,1785,20,Venta,0,27/05/17,Efectivo
6338,1521,19,Venta,0,27/05/17,Efectivo
7745,2159,18,Venta,0,27/05/17,Tarjeta
8226,1719,19,Venta,0,27/05/17,Tarjeta
8850,4172,19,Venta,0,27/05/17,Efectivo
8421,94,15,Venta,0,28/05/17,Efectivo
7060,1940,19,Venta,0,28/05/17,Tarjeta
7003,3903,21,Venta,0,28/05/17,Tarjeta
6762,4308,15,Venta,0,29/05/17,Tarjeta
7138,265,16,Venta,0,29/05/17,Tarjeta
6139,1091,17,Venta,0,29/05/17,Efectivo
8533,2654,16,Venta,0,29/05/17,Tarjeta
8097,1974,21,Venta,0,29/05/17,Tarjeta
6293,672,19,Venta,0,30/05/17,Tarjeta
6622,140,15,Venta,0,30/05/17,Efectivo
8283,1194,16,Venta,0,30/05/17,Tarjeta
6958,2843,18,Venta,0,30/05/17,Efectivo
6976,2459,21,Venta,0,30/05/17,Efectivo
6021,987,15,Venta,0,31/05/17,Tarjeta
7338,3309,20,Venta,0,01/06/17,Tarjeta
8037,1722,17,Venta,0,02/06/17,Efectivo
7937,446,20,Venta,0,03/06/17,Tarjeta
6472,4532,16,Venta,0,03/06/17,Tarjeta
6283,2889,18,Venta,0,03/06/17,Tarjeta
6862,2293,15,Venta,0,04/06/17,Efectivo
7144,2586,20,Venta,0,04/06/17,Tarjeta
8504,4756,18,Venta,0,04/06/17,Efectivo
6393,438,15,Venta,0,04/06/17,Efectivo
8780,4271,20,Venta,0,04/06/17,Tarjeta
8440,4288,21,Venta,0,05/06/17,Tarjeta
8823,3701,21,Venta,0,05/06/17,Efectivo
7158,1153,20,Venta,0,05/06/17,Tarjeta
8183,260,19,Venta,0,05/06/17,Tarjeta
8145,621,15,Venta,0,05/06/17,Efectivo
7792,2614,20,Venta,0,05/06/17,Efectivo
7237,2752,18,Venta,0,05/06/17,Efectivo
7799,3501,17,Venta,0,06/06/17,Tarjeta
6737,2661,21,Venta,0,06/06/17,Efectivo
7387,2313,15,Venta,0,06/06/17,Tarjeta
8715,1544,15,Venta,0,06/06/17,Tarjeta
8387,3523,20,Venta,0,06/06/17,Tarjeta
7456,1429,21,Venta,0,06/06/17,Efectivo
8798,164,16,Venta,0,06/06/17,Efectivo
8517,2478,16,Venta,0,07/06/17,Tarjeta
8012,976,17,Venta,0,07/06/17,Tarjeta
8344,3331,19,Venta,0,08/06/17,Efectivo
8271,1736,18,Venta,0,08/06/17,Efectivo
6349,4755,16,Venta,0,08/06/17,Efectivo
7570,3812,16,Venta,0,08/06/17,Tarjeta
6639,3248,15,Venta,0,08/06/17,Efectivo
7789,960,19,Venta,0,08/06/17,Efectivo
7537,3462,18,Venta,0,09/06/17,Tarjeta
6375,4928,16,Venta,0,09/06/17,Efectivo
7062,2125,18,Venta,0,09/06/17,Tarjeta
8267,181,18,Venta,0,09/06/17,Efectivo
7829,38,15,Venta,0,09/06/17,Tarjeta
7690,966,20,Venta,0,10/06/17,Efectivo
6811,4072,19,Venta,0,10/06/17,Tarjeta
8481,3394,19,Venta,0,11/06/17,Efectivo
6476,793,17,Venta,0,11/06/17,Tarjeta
8229,1643,18,Venta,0,11/06/17,Efectivo
6876,1260,18,Venta,0,12/06/17,Tarjeta
6423,4746,19,Venta,0,12/06/17,Tarjeta
6012,1302,17,Venta,0,12/06/17,Efectivo
6597,2472,15,Venta,0,12/06/17,Tarjeta
8030,2824,18,Venta,0,12/06/17,Efectivo
7232,1329,16,Venta,0,12/06/17,Efectivo
7069,3645,18,Venta,0,13/06/17,Tarjeta
6119,71,21,Venta,0,13/06/17,Tarjeta
8236,3871,15,Venta,0,13/06/17,Tarjeta
7331,2842,20,Venta,0,14/06/17,Efectivo
7684,3089,15,Venta,0,14/06/17,Tarjeta
7267,3502,16,Venta,0,14/06/17,Efectivo
6315,3564,20,Venta,0,14/06/17,Efectivo
8041,4365,18,Venta,0,14/06/17,Efectivo
7346,3315,19,Venta,0,14/06/17,Tarjeta
7613,1024,17,Venta,0,14/06/17,Tarjeta
8129,4716,16,Venta,0,15/06/17,Efectivo
7053,2465,20,Venta,0,15/06/17,Tarjeta
7366,1728,21,Venta,0,17/06/17,Tarjeta
6308,815,19,Venta,0,17/06/17,Tarjeta
6258,2907,21,Venta,0,17/06/17,Efectivo
6839,4254,19,Venta,0,17/06/17,Tarjeta
8365,4036,16,Venta,0,18/06/17,Efectivo
7336,4851,21,Venta,0,18/06/17,Efectivo
8958,2070,21,Venta,0,18/06/17,Tarjeta
6155,3690,16,Venta,0,18/06/17,Tarjeta
8362,3262,19,Venta,0,18/06/17,Tarjeta
7483,4092,17,Venta,0,19/06/17,Efectivo
8785,3721,17,Venta,0,19/06/17,Tarjeta
8131,825,17,Venta,0,19/06/17,Efectivo
8505,3777,15,Venta,0,19/06/17,Tarjeta
6661,4979,16,Venta,0,19/06/17,Efectivo
6400,4038,16,Venta,0,19/06/17,Efectivo
8051,1420,19,Venta,0,20/06/17,Efectivo
6972,4090,19,Venta,0,20/06/17,Tarjeta
8900,3150,19,Venta,0,20/06/17,Tarjeta
7885,4480,18,Venta,0,20/06/17,Efectivo
8459,766,15,Venta,0,21/06/17,Tarjeta
7851,3627,21,Venta,0,21/06/17,Efectivo
7673,744,16,Venta,0,21/06/17,Efectivo
7729,452,17,Venta,0,21/06/17,Tarjeta
6367,2121,21,Venta,0,22/06/17,Tarjeta
6372,582,15,Venta,0,22/06/17,Tarjeta
6352,4613,19,Venta,0,23/06/17,Tarjeta
8350,3225,16,Venta,0,23/06/17,Tarjeta
6268,3665,20,Venta,0,24/06/17,Tarjeta
8971,4291,21,Venta,0,24/06/17,Tarjeta
8545,3545,20,Venta,0,24/06/17,Tarjeta
7340,1922,20,Venta,0,24/06/17,Efectivo
8557,476,19,Venta,0,24/06/17,Tarjeta
8793,4377,21,Venta,0,25/06/17,Tarjeta
8912,1632,17,Venta,0,25/06/17,Tarjeta
8318,2242,16,Venta,0,25/06/17,Efectivo
7685,2276,17,Venta,0,26/06/17,Tarjeta
7310,1229,16,Venta,0,26/06/17,Tarjeta
6354,3599,15,Venta,0,27/06/17,Tarjeta
6907,2083,15,Venta,0,27/06/17,Efectivo
7449,1057,16,Venta,0,27/06/17,Efectivo
7258,3888,18,Venta,0,27/06/17,Tarjeta
7700,1156,21,Venta,0,28/06/17,Efectivo
8346,2464,15,Venta,0,28/06/17,Efectivo
8371,2924,21,Venta,0,28/06/17,Efectivo
7391,1936,21,Venta,0,29/06/17,Efectivo
6795,4155,17,Venta,0,29/06/17,Efectivo
6402,1931,18,Venta,0,29/06/17,Tarjeta
7372,3912,19,Venta,0,29/06/17,Tarjeta
6451,182,21,Venta,0,29/06/17,Tarjeta
8253,3084,21,Venta,0,29/06/17,Efectivo
7099,4493,20,Venta,0,29/06/17,Efectivo
6816,4249,15,Venta,0,30/06/17,Efectivo
7160,492,20,Venta,0,30/06/17,Efectivo
7987,3514,17,Venta,0,30/06/17,Tarjeta
7827,3083,18,Venta,0,30/06/17,Tarjeta
7784,1720,21,Venta,0,01/07/17,Efectivo
8599,4529,21,Venta,0,01/07/17,Efectivo
6065,4896,20,Venta,0,01/07/17,Tarjeta
7100,4988,19,Venta,0,01/07/17,Tarjeta
6182,4188,17,Venta,0,01/07/17,Tarjeta
6123,2291,17,Venta,0,02/07/17,Efectivo
7633,2446,17,Venta,0,02/07/17,Efectivo
8598,4030,17,Venta,0,02/07/17,Tarjeta
7325,3955,20,Venta,0,02/07/17,Tarjeta
8185,835,15,Venta,0,02/07/17,Efectivo
7541,2461,19,Venta,0,02/07/17,Tarjeta
6981,627,19,Venta,0,02/07/17,Tarjeta
8310,1303,18,Venta,0,03/07/17,Efectivo
7662,2796,19,Venta,0,03/07/17,Efectivo
8134,4210,20,Venta,0,03/07/17,Efectivo
8650,4305,16,Venta,0,04/07/17,Tarjeta
7824,4211,21,Venta,0,04/07/17,Tarjeta
6673,1416,19,Venta,0,04/07/17,Tarjeta
6248,261,15,Venta,0,04/07/17,Tarjeta
8758,4478,21,Venta,0,05/07/17,Tarjeta
8542,3622,15,Venta,0,05/07/17,Tarjeta
8107,4391,15,Venta,0,05/07/17,Efectivo
7189,4522,17,Venta,0,05/07/17,Efectivo
8611,90,19,Venta,0,05/07/17,Tarjeta
7912,937,19,Venta,0,05/07/17,Tarjeta
7239,3731,17,Venta,0,05/07/17,Tarjeta
7097,4822,19,Venta,0,05/07/17,Tarjeta
8976,1899,17,Venta,0,06/07/17,Tarjeta
8048,3477,15,Venta,0,06/07/17,Efectivo
7161,1986,15,Venta,0,06/07/17,Tarjeta
8115,659,19,Venta,0,06/07/17,Tarjeta
6866,3022,15,Venta,0,06/07/17,Efectivo
8469,3932,19,Venta,0,06/07/17,Efectivo
8096,2063,20,Venta,0,06/07/17,Tarjeta
7996,733,16,Venta,0,06/07/17,Efectivo
8024,115,18,Venta,0,07/07/17,Efectivo
7049,1918,20,Venta,0,07/07/17,Tarjeta
6918,2699,16,Venta,0,07/07/17,Efectivo
6947,2289,20,Venta,0,07/07/17,Efectivo
6448,235,16,Venta,0,08/07/17,Tarjeta
8984,2450,20,Venta,0,08/07/17,Tarjeta
8311,233,16,Venta,0,08/07/17,Efectivo
7869,1940,21,Venta,0,08/07/17,Efectivo
7421,4142,17,Venta,0,08/07/17,Tarjeta
6949,3424,18,Venta,0,09/07/17,Efectivo
8323,4501,16,Venta,0,09/07/17,Tarjeta
7383,1008,16,Venta,0,09/07/17,Efectivo
6133,382,16,Venta,0,10/07/17,Tarjeta
8193,2368,17,Venta,0,10/07/17,Efectivo
7531,3077,15,Venta,0,10/07/17,Efectivo
7817,4335,18,Venta,0,11/07/17,Tarjeta
8332,420,15,Venta,0,11/07/17,Efectivo
6728,2003,21,Venta,0,11/07/17,Efectivo
8093,1377,18,Venta,0,11/07/17,Tarjeta
6242,869,20,Venta,0,11/07/17,Efectivo
6184,4286,16,Venta,0,11/07/17,Efectivo
6613,4694,21,Venta,0,11/07/17,Tarjeta
7176,4567,16,Venta,0,12/07/17,Efectivo
7066,4464,18,Venta,0,12/07/17,Tarjeta
7016,3736,20,Venta,0,12/07/17,Tarjeta
6426,1296,18,Venta,0,12/07/17,Efectivo
8136,3086,17,Venta,0,13/07/17,Tarjeta
8555,1149,17,Venta,0,13/07/17,Tarjeta
6940,2485,18,Venta,0,13/07/17,Tarjeta
8808,4861,18,Venta,0,13/07/17,Tarjeta
7652,1941,16,Venta,0,13/07/17,Efectivo
8509,4648,16,Venta,0,13/07/17,Efectivo
6151,3152,21,Venta,0,14/07/17,Tarjeta
7219,164,16,Venta,0,14/07/17,Tarjeta
8418,4516,19,Venta,0,14/07/17,Tarjeta
8887,795,20,Venta,0,14/07/17,Efectivo
7428,3059,21,Venta,0,15/07/17,Tarjeta
8862,3175,17,Venta,0,16/07/17,Tarjeta
7586,1514,17,Venta,0,16/07/17,Efectivo
8777,1441,20,Venta,0,17/07/17,Efectivo
7394,1443,21,Venta,0,18/07/17,Efectivo
6070,433,20,Venta,0,18/07/17,Tarjeta
8438,3664,19,Venta,0,18/07/17,Tarjeta
6391,4177,21,Venta,0,18/07/17,Efectivo
7386,1702,15,Venta,0,18/07/17,Tarjeta
7309,3020,19,Venta,0,18/07/17,Efectivo
7933,1277,21,Venta,0,18/07/17,Efectivo
7468,4092,16,Venta,0,19/07/17,Efectivo
7686,927,16,Venta,0,19/07/17,Tarjeta
8674,4757,17,Venta,0,19/07/17,Tarjeta
6145,3105,17,Venta,0,20/07/17,Tarjeta
6511,1307,15,Venta,0,20/07/17,Efectivo
8725,3057,15,Venta,0,20/07/17,Efectivo
6571,4900,17,Venta,0,20/07/17,Efectivo
8851,4876,20,Venta,0,20/07/17,Tarjeta
8451,3629,15,Venta,0,20/07/17,Efectivo
6860,3899,15,Venta,0,21/07/17,Tarjeta
7388,460,21,Venta,0,21/07/17,Efectivo
6908,2414,19,Venta,0,21/07/17,Tarjeta
8209,273,20,Venta,0,21/07/17,Efectivo
7151,1346,19,Venta,0,21/07/17,Efectivo
6698,467,15,Venta,0,21/07/17,Efectivo
6863,2243,15,Venta,0,22/07/17,Efectivo
8062,2993,16,Venta,0,22/07/17,Efectivo
6932,4477,20,Venta,0,22/07/17,Efectivo
7605,2780,15,Venta,0,22/07/17,Efectivo
6107,4624,15,Venta,0,22/07/17,Tarjeta
8781,2894,19,Venta,0,23/07/17,Tarjeta
7925,3362,17,Venta,0,23/07/17,Tarjeta
6567,1423,21,Venta,0,23/07/17,Tarjeta
6885,349,19,Venta,0,23/07/17,Efectivo
6581,4002,19,Venta,0,23/07/17,Efectivo
7520,1856,16,Venta,0,23/07/17,Tarjeta
6821,2644,15,Venta,0,23/07/17,Tarjeta
8686,4211,15,Venta,0,24/07/17,Tarjeta
6063,694,18,Venta,0,24/07/17,Efectivo
8472,2853,15,Venta,0,24/07/17,Tarjeta
7646,4019,15,Venta,0,24/07/17,Efectivo
6635,1358,19,Venta,0,24/07/17,Efectivo
8893,2419,20,Venta,0,24/07/17,Tarjeta
8902,3400,20,Venta,0,25/07/17,Tarjeta
8204,899,17,Venta,0,25/07/17,Efectivo
6945,3297,18,Venta,0,25/07/17,Efectivo
8083,3605,21,Venta,0,25/07/17,Efectivo
6776,4739,21,Venta,0,25/07/17,Tarjeta
6162,4868,16,Venta,0,26/07/17,Tarjeta
8658,3998,20,Venta,0,26/07/17,Efectivo
6664,3170,15,Venta,0,26/07/17,Tarjeta
6575,3221,16,Venta,0,29/07/17,Efectivo
6474,3636,16,Venta,0,29/07/17,Tarjeta
8126,1746,16,Venta,0,29/07/17,Tarjeta
6193,2313,18,Venta,0,29/07/17,Tarjeta
6277,59,20,Venta,0,29/07/17,Tarjeta
6924,441,17,Venta,0,30/07/17,Efectivo
8177,1077,15,Venta,0,30/07/17,Tarjeta
6467,1982,21,Venta,0,30/07/17,Efectivo
8562,3341,19,Venta,0,30/07/17,Efectivo
7763,2290,15,Venta,0,31/07/17,Tarjeta
6782,2140,17,Venta,0,31/07/17,Tarjeta
6733,1852,17,Venta,0,31/07/17,Tarjeta
6744,1022,17,Venta,0,01/08/17,Efectivo
6213,4616,19,Venta,0,01/08/17,Tarjeta
8670,3714,21,Venta,0,01/08/17,Efectivo
6432,2995,21,Venta,0,01/08/17,Tarjeta
6638,1120,16,Venta,0,01/08/17,Efectivo
6874,699,18,Venta,0,02/08/17,Tarjeta
8961,3119,20,Venta,0,02/08/17,Efectivo
8088,272,17,Venta,0,02/08/17,Tarjeta
7782,2028,20,Venta,0,02/08/17,Tarjeta
6247,1069,18,Venta,0,03/08/17,Efectivo
6428,2637,15,Venta,0,04/08/17,Efectivo
7911,3535,17,Venta,0,04/08/17,Efectivo
8319,2697,17,Venta,0,04/08/17,Tarjeta
6150,471,20,Venta,0,04/08/17,Tarjeta
8766,4223,19,Venta,0,04/08/17,Tarjeta
6825,2633,17,Venta,0,05/08/17,Tarjeta
6273,4046,18,Venta,0,05/08/17,Tarjeta
7779,2138,21,Venta,0,05/08/17,Efectivo
7968,582,19,Venta,0,05/08/17,Tarjeta
8680,3668,20,Venta,0,05/08/17,Tarjeta
6461,2654,16,Venta,0,06/08/17,Tarjeta
8606,3707,19,Venta,0,06/08/17,Efectivo
7430,1911,15,Venta,0,06/08/17,Tarjeta
7508,315,15,Venta,0,06/08/17,Tarjeta
6195,629,20,Venta,0,07/08/17,Tarjeta
7348,602,17,Venta,0,07/08/17,Efectivo
6314,3401,19,Venta,0,07/08/17,Efectivo
8370,4519,18,Venta,0,07/08/17,Efectivo
7583,3150,16,Venta,0,07/08/17,Efectivo
8364,1999,20,Venta,0,08/08/17,Tarjeta
7305,2927,21,Venta,0,08/08/17,Efectivo
6509,2019,17,Venta,0,08/08/17,Efectivo
7928,1203,20,Venta,0,08/08/17,Efectivo
8749,413,15,Venta,0,08/08/17,Efectivo
7596,2156,19,Venta,0,09/08/17,Efectivo
6026,688,19,Venta,0,09/08/17,Efectivo
6802,3159,19,Venta,0,09/08/17,Efectivo
6263,2271,16,Venta,0,09/08/17,Efectivo
6891,4755,20,Venta,0,09/08/17,Tarjeta
8568,1401,15,Venta,0,09/08/17,Tarjeta
6478,697,19,Venta,0,10/08/17,Efectivo
7608,4530,17,Venta,0,10/08/17,Tarjeta
7078,3304,18,Venta,0,11/08/17,Tarjeta
6899,796,15,Venta,0,11/08/17,Tarjeta
7655,214,15,Venta,0,11/08/17,Tarjeta
6950,4201,17,Venta,0,11/08/17,Tarjeta
7967,891,19,Venta,0,11/08/17,Efectivo
7569,1518,19,Venta,0,12/08/17,Tarjeta
6249,3877,19,Venta,0,12/08/17,Efectivo
7563,2002,21,Venta,0,12/08/17,Efectivo
6488,2090,15,Venta,0,12/08/17,Efectivo
7599,2128,16,Venta,0,12/08/17,Tarjeta
8998,4612,15,Venta,0,12/08/17,Tarjeta
8066,4743,16,Venta,0,12/08/17,Efectivo
7282,1338,18,Venta,0,13/08/17,Tarjeta
7798,2350,19,Venta,0,14/08/17,Efectivo
7810,2698,20,Venta,0,14/08/17,Tarjeta
7271,1464,21,Venta,0,14/08/17,Tarjeta
8858,3491,20,Venta,0,14/08/17,Tarjeta
8867,3584,16,Venta,0,15/08/17,Efectivo
7666,4436,19,Venta,0,15/08/17,Efectivo
8208,1232,17,Venta,0,15/08/17,Tarjeta
8596,3422,21,Venta,0,15/08/17,Efectivo
7751,3423,21,Venta,0,16/08/17,Tarjeta
6783,152,20,Venta,0,16/08/17,Efectivo
6556,3783,15,Venta,0,16/08/17,Tarjeta
6774,4883,20,Venta,0,17/08/17,Tarjeta
6198,2944,16,Venta,0,17/08/17,Tarjeta
8889,2818,16,Venta,0,17/08/17,Tarjeta
6602,1487,18,Venta,0,17/08/17,Efectivo
6113,2485,16,Venta,0,17/08/17,Efectivo
7906,4813,18,Venta,0,17/08/17,Tarjeta
7187,4757,21,Venta,0,17/08/17,Tarjeta
6275,352,19,Venta,0,18/08/17,Efectivo
8075,748,17,Venta,0,18/08/17,Efectivo
8302,3696,15,Venta,0,19/08/17,Efectivo
8446,4294,15,Venta,0,19/08/17,Tarjeta
6351,2784,17,Venta,0,19/08/17,Efectivo
8663,185,15,Venta,0,20/08/17,Efectivo
8303,4197,18,Venta,0,20/08/17,Efectivo
6534,2514,18,Venta,0,20/08/17,Efectivo
7901,569,15,Venta,0,20/08/17,Tarjeta
6954,2470,19,Venta,0,20/08/17,Efectivo
6405,1016,17,Venta,0,21/08/17,Efectivo
8630,4692,17,Venta,0,21/08/17,Tarjeta
7903,2997,16,Venta,0,21/08/17,Efectivo
7442,1549,18,Venta,0,21/08/17,Efectivo
6010,2677,16,Venta,0,21/08/17,Efectivo
7038,2370,15,Venta,0,22/08/17,Tarjeta
6053,4960,20,Venta,0,23/08/17,Efectivo
7254,2753,20,Venta,0,23/08/17,Efectivo
8002,3507,18,Venta,0,24/08/17,Tarjeta
8014,4903,19,Venta,0,24/08/17,Tarjeta
6948,539,16,Venta,0,24/08/17,Tarjeta
8724,209,15,Venta,0,25/08/17,Efectivo
7694,4257,21,Venta,0,26/08/17,Efectivo
6396,4671,15,Venta,0,26/08/17,Tarjeta
6807,1217,20,Venta,0,26/08/17,Tarjeta
6271,1568,21,Venta,0,27/08/17,Efectivo
8272,3797,17,Venta,0,27/08/17,Efectivo
7681,974,17,Venta,0,27/08/17,Tarjeta
6477,4500,20,Venta,0,29/08/17,Efectivo
7604,274,17,Venta,0,29/08/17,Efectivo
7521,2529,15,Venta,0,29/08/17,Efectivo
7587,1985,16,Venta,0,29/08/17,Efectivo
8176,771,18,Venta,0,29/08/17,Efectivo
6387,1057,15,Venta,0,29/08/17,Tarjeta
8207,1633,21,Venta,0,30/08/17,Efectivo
7226,4966,17,Venta,0,30/08/17,Efectivo
7663,1038,18,Venta,0,30/08/17,Tarjeta
7959,4633,19,Venta,0,31/08/17,Tarjeta
6280,4809,17,Venta,0,31/08/17,Efectivo
7166,4492,20,Venta,0,31/08/17,Tarjeta
8832,2070,20,Venta,0,01/09/17,Efectivo
6879,2727,15,Venta,0,01/09/17,Efectivo
8461,81,17,Venta,0,01/09/17,Efectivo
7128,3593,19,Venta,0,01/09/17,Efectivo
7207,464,17,Venta,0,01/09/17,Tarjeta
7129,1563,20,Venta,0,01/09/17,Efectivo
7999,68,15,Venta,0,02/09/17,Tarjeta
7480,3404,19,Venta,0,02/09/17,Efectivo
6889,2067,17,Venta,0,02/09/17,Tarjeta
7589,3085,21,Venta,0,02/09/17,Tarjeta
7489,307,17,Venta,0,03/09/17,Efectivo
8081,4868,18,Venta,0,04/09/17,Efectivo
6132,2715,18,Venta,0,04/09/17,Tarjeta
8239,720,17,Venta,0,04/09/17,Efectivo
7046,913,19,Venta,0,04/09/17,Tarjeta
7260,2041,15,Venta,0,04/09/17,Efectivo
8301,1665,15,Venta,0,05/09/17,Tarjeta
6937,4788,21,Venta,0,05/09/17,Efectivo
6327,2607,21,Venta,0,05/09/17,Tarjeta
8964,3176,20,Venta,0,06/09/17,Efectivo
6004,4976,16,Venta,0,06/09/17,Tarjeta
6941,3949,18,Venta,0,06/09/17,Efectivo
8601,1011,17,Venta,0,06/09/17,Efectivo
6760,454,21,Venta,0,07/09/17,Efectivo
8467,4583,15,Venta,0,07/09/17,Tarjeta
6683,4776,16,Venta,0,07/09/17,Tarjeta
6606,4500,18,Venta,0,07/09/17,Tarjeta
7471,3573,18,Venta,0,07/09/17,Tarjeta
6089,1887,18,Venta,0,07/09/17,Efectivo
7251,2123,20,Venta,0,08/09/17,Tarjeta
6362,4235,15,Venta,0,08/09/17,Tarjeta
7390,899,18,Venta,0,08/09/17,Efectivo
7670,1249,21,Venta,0,08/09/17,Tarjeta
7559,868,21,Venta,0,09/09/17,Tarjeta
6343,4503,18,Venta,0,09/09/17,Efectivo
8042,195,21,Venta,0,09/09/17,Tarjeta
6240,4035,21,Venta,0,09/09/17,Efectivo
8712,999,17,Venta,0,10/09/17,Efectivo
6491,2076,19,Venta,0,10/09/17,Efectivo
6214,4462,18,Venta,0,10/09/17,Tarjeta
7233,2220,17,Venta,0,10/09/17,Tarjeta
8384,2182,15,Venta,0,10/09/17,Tarjeta
6187,2748,20,Venta,0,10/09/17,Efectivo
8339,3799,17,Venta,0,10/09/17,Tarjeta
6925,1245,16,Venta,0,11/09/17,Efectivo
8815,1114,17,Venta,0,11/09/17,Efectivo
8431,4412,19,Venta,0,11/09/17,Tarjeta
6370,4347,19,Venta,0,11/09/17,Tarjeta
8138,3490,16,Venta,0,11/09/17,Efectivo
7680,4453,17,Venta,0,11/09/17,Efectivo
8065,2040,21,Venta,0,12/09/17,Tarjeta
6140,1585,16,Venta,0,12/09/17,Tarjeta
8087,2220,21,Venta,0,13/09/17,Efectivo
6215,4530,19,Venta,0,13/09/17,Efectivo
7528,2566,19,Venta,0,13/09/17,Efectivo
7135,764,18,Venta,0,13/09/17,Efectivo
8259,789,19,Venta,0,13/09/17,Tarjeta
7709,3060,19,Venta,0,13/09/17,Tarjeta
6486,153,18,Venta,0,13/09/17,Efectivo
7643,4971,18,Venta,0,13/09/17,Tarjeta
6483,2258,20,Venta,0,13/09/17,Efectivo
6439,1843,17,Venta,0,14/09/17,Tarjeta
7617,3007,17,Venta,0,14/09/17,Efectivo
7651,3700,21,Venta,0,14/09/17,Tarjeta
6656,2292,17,Venta,0,14/09/17,Tarjeta
7566,1190,18,Venta,0,15/09/17,Tarjeta
8974,259,21,Venta,0,15/09/17,Tarjeta
6241,4291,21,Venta,0,15/09/17,Efectivo
8794,4475,20,Venta,0,15/09/17,Efectivo
8398,1810,18,Venta,0,15/09/17,Efectivo
7210,3738,21,Venta,0,16/09/17,Tarjeta
8524,737,19,Venta,0,16/09/17,Efectivo
8197,3465,15,Venta,0,16/09/17,Tarjeta
7794,3928,15,Venta,0,16/09/17,Tarjeta
6496,737,21,Venta,0,16/09/17,Efectivo
8223,2591,17,Venta,0,17/09/17,Tarjeta
6313,3692,18,Venta,0,17/09/17,Efectivo
8621,2691,20,Venta,0,18/09/17,Efectivo
8775,186,20,Venta,0,18/09/17,Tarjeta
6536,3153,21,Venta,0,18/09/17,Tarjeta
8298,4822,18,Venta,0,19/09/17,Tarjeta
8924,4451,21,Venta,0,19/09/17,Tarjeta
7374,576,19,Venta,0,19/09/17,Tarjeta
6412,4505,16,Venta,0,19/09/17,Efectivo
7791,1291,21,Venta,0,19/09/17,Efectivo
7136,1820,16,Venta,0,19/09/17,Efectivo
6168,4756,17,Venta,0,19/09/17,Tarjeta
7704,1879,15,Venta,0,20/09/17,Efectivo
7753,4056,17,Venta,0,20/09/17,Efectivo
8684,665,16,Venta,0,20/09/17,Tarjeta
7676,1078,19,Venta,0,20/09/17,Tarjeta
7248,3518,20,Venta,0,21/09/17,Tarjeta
8018,2674,20,Venta,0,21/09/17,Tarjeta
7878,3171,19,Venta,0,21/09/17,Tarjeta
7170,2450,18,Venta,0,21/09/17,Tarjeta
7669,4506,17,Venta,0,22/09/17,Tarjeta
8820,1171,17,Venta,0,22/09/17,Efectivo
8641,3737,17,Venta,0,22/09/17,Efectivo
7775,2248,15,Venta,0,23/09/17,Efectivo
6417,2162,18,Venta,0,23/09/17,Tarjeta
6666,3110,18,Venta,0,23/09/17,Efectivo
7543,4868,17,Venta,0,23/09/17,Tarjeta
7640,4756,19,Venta,0,23/09/17,Tarjeta
8739,3367,17,Venta,0,23/09/17,Efectivo
8094,1912,17,Venta,0,23/09/17,Tarjeta
